name	RunNr	Day1	Month1	Year1	Rain	ETo	GD	CO2	Irri	Infilt	Runoff	Drain	Upflow	E	E/Ex	Tr	TrW	Tr/Trx	SaltIn	SaltOut	SaltUp	SaltProf	Cycle	SaltStr	FertStr	WeedStr	TempStr	ExpStr	StoStr	BioMass	Brelative	HI	Yield	WPet	DayN	MonthN	YearN	prm.file	climate.model	location	rcp	crop	irrigation	soil
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(1)	15	4	2017	1203.2	445.7	1566.3	404	153.9	1203.2	0	970.9	0	229	81	152.8	152.8	100	0	0	0	0	123	0	0	0	10	0	0	17.745	99	30	5.324	1.4	23	8	2017	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(2)	15	4	2018	1641.6	431.2	1564.5	407	136.2	1641.6	0	1398.5	0	240.5	86	135.9	135.9	100	0	0	0	0	136	0	0	0	18	0	0	18.114	99	30	5.434	1.45	6	9	2018	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(3)	15	4	2019	944.1	469.5	1562.1	409	228.6	944.1	0	716.6	0	238.6	84	182.9	182.9	100	0	0	0	0	121	0	0	0	11	1	0	17.194	99	30	5.158	1.23	22	8	2019	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(4)	15	4	2020	1246.7	433.2	1564.5	411	135.4	1246.7	0	1000	0	235.5	83	139.3	139.3	100	0	0	0	0	129	0	0	0	15	0	0	17.987	99	30	5.396	1.45	31	8	2020	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(5)	15	4	2021	2148.2	343.9	1563.4	413	33.4	2148.2	0	1859.3	0	203.7	91	90.9	90.9	100	0	0	0	0	141	0	0	0	20	0	0	18.531	99	30	5.559	1.89	13	9	2021	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(6)	15	4	2022	1677	386.5	1561.9	416	62.1	1677	0	1400.7	0	212.4	85	114.7	114.7	100	0	0	0	0	138	0	0	0	19	0	0	18.423	99	30	5.527	1.69	7	9	2022	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(7)	15	4	2023	1564.7	381.2	1564.8	418	76.7	1564.7	0	1278.9	0	222.3	91	110.3	110.3	100	0	0	0	0	136	0	0	0	17	0	0	18.484	99	30	5.545	1.67	6	9	2023	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(8)	15	4	2024	1003.7	446	1561.2	420	130.8	1003.7	0	735.8	0	245.5	89	142.9	142.9	100	0	0	0	0	130	0	0	0	14	0	0	18.297	99	30	5.489	1.42	31	8	2024	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(9)	15	4	2025	1387.6	474.2	1558.5	423	249.7	1387.6	0	1195.8	0	273.9	85	148.7	148.7	100	0	0	0	0	124	0	0	0	12	1	0	17.937	99	30	5.381	1.28	23	8	2025	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(10)	15	4	2026	1732.4	420.1	1559.4	425	71.2	1732.4	0	1441.1	0	209.3	78	133.4	133.4	100	0	0	0	0	129	0	0	0	15	0	0	18.175	99	30	5.453	1.6	29	8	2026	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(11)	15	4	2027	1387	435.3	1567.1	428	202.1	1387	0	1168.2	0	210.9	81	175.5	175.5	100	0	0	0	0	118	0	0	0	9	1	0	17.446	99	30	5.234	1.36	17	8	2027	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(12)	15	4	2028	1448.2	411.4	1557.9	430	62.7	1448.2	0	1130.2	0	229.9	90	128.1	128.1	100	0	0	0	0	132	0	0	0	15	0	0	18.392	99	30	5.518	1.55	3	9	2028	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(13)	15	4	2029	1450.9	459	1557.2	433	145.6	1450.9	0	1206.7	0	226.3	81	168.7	168.7	100	0	0	0	0	124	0	0	0	12	0	0	17.541	99	30	5.262	1.33	23	8	2029	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(14)	15	4	2030	1566.2	399.1	1566.5	435	63.4	1566.2	0	1284.6	0	232.5	89	116.9	116.9	100	0	0	0	0	135	0	0	0	17	0	0	18.509	99	30	5.553	1.6	4	9	2030	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(15)	15	4	2031	1318.1	490.5	1558.3	438	201.1	1318.1	0	1056.8	0	254.9	85	181.1	181.1	100	0	0	0	0	126	0	0	0	15	1	0	17.528	99	30	5.258	1.21	26	8	2031	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(16)	15	4	2032	1541.8	423	1562.3	440	94.3	1541.8	0	1277.1	0	231.1	86	135.4	135.4	100	0	0	0	0	127	0	0	0	13	0	0	18.079	99	30	5.424	1.49	28	8	2032	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(17)	15	4	2033	1274.5	417.9	1563.4	443	101.1	1274.5	0	1014.2	0	230.9	86	132	132	100	0	0	0	0	126	0	0	0	12	0	0	18.275	99	30	5.483	1.52	25	8	2033	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(18)	15	4	2034	1186.7	393.9	1565.2	445	31.7	1186.7	0	872	0	227.5	92	112.6	112.6	100	0	0	0	0	138	0	0	0	18	0	0	18.654	99	30	5.596	1.66	9	9	2034	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(19)	15	4	2035	1361	415.6	1558.3	448	102.5	1361	0	1069.9	0	226.2	91	154.8	154.8	100	0	0	0	0	122	0	0	0	11	0	0	17.928	99	30	5.378	1.42	23	8	2035	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(20)	15	4	2036	1809.9	364.3	1557.9	450	36.3	1809.9	0	1542.2	0	201.6	88	108.4	108.4	100	0	0	0	0	132	0	0	0	15	0	0	18.635	99	30	5.59	1.82	1	9	2036	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(21)	15	4	2037	1164.3	431.7	1557.5	453	130.4	1164.3	0	929.7	0	247	85	121.6	121.6	100	0	0	0	0	129	0	0	0	14	0	-0	18.469	99	30	5.541	1.51	30	8	2037	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(22)	15	4	2038	1881.7	398.7	1565.8	456	80.7	1881.7	0	1615.7	0	208.5	81	125.9	125.9	100	0	0	0	0	134	0	0	0	16	0	0	18.473	99	30	5.542	1.66	3	9	2038	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(23)	15	4	2039	1697.9	333.5	1558.7	458	44.6	1697.9	0	1451	0	187.7	86	96.2	96.2	100	0	0	0	0	131	0	0	0	15	0	0	18.709	99	30	5.613	1.99	1	9	2039	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(24)	15	4	2040	1499.7	388.2	1559.8	461	92.4	1499.7	0	1223.7	0	217.4	90	129.2	129.2	100	0	0	0	0	124	0	0	0	12	0	0	18.276	99	30	5.483	1.59	25	8	2040	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(25)	15	4	2041	1187.2	469.6	1560.9	463	257.2	1187.2	0	1000	0	249.7	88	183.5	183.5	100	0	0	0	0	116	0	0	0	9	1	0	17.369	99	30	5.211	1.21	16	8	2041	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(26)	15	4	2042	906.2	463.3	1562.5	466	213.9	906.2	0	691.9	0	238.1	86	175.9	175.9	100	0	0	0	0	120	0	0	0	10	1	0	17.667	99	30	5.3	1.28	21	8	2042	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(27)	15	4	2043	1524.1	410.7	1561.5	469	118.3	1524.1	0	1262.4	0	222.4	82	128.5	128.5	100	0	0	0	0	123	0	0	0	11	0	0	18.426	99	30	5.528	1.58	23	8	2043	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(28)	15	4	2044	1943.8	365.2	1558.1	471	87.3	1943.8	0	1703.7	0	218.2	90	107.6	107.6	100	0	0	0	0	124	0	0	0	11	0	0	18.575	99	30	5.573	1.72	24	8	2044	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(29)	15	4	2045	1571	380.6	1557.1	474	46.7	1571	0	1274.4	0	223.2	90	109.3	109.3	100	0	0	0	0	137	0	0	0	17	0	0	18.827	99	30	5.648	1.7	6	9	2045	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(30)	15	4	2046	2008.4	377.7	1563.9	476	73.2	2008.4	0	1780	0	206.8	79	95.9	95.9	100	0	0	0	0	134	0	0	0	17	0	-0	18.715	99	30	5.615	1.87	4	9	2046	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(31)	15	4	2047	1138.4	362.2	1559.5	479	48.7	1138.4	0	864.2	0	210.4	92	110.3	110.3	100	0	0	0	0	128	0	0	0	13	0	0	18.717	99	30	5.615	1.76	29	8	2047	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(32)	15	4	2048	1123.3	413.2	1560.7	481	116.1	1123.3	0	883.4	0	220.2	83	126.7	126.7	100	0	0	0	0	126	0	0	0	13	0	0	18.568	99	30	5.57	1.61	26	8	2048	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(33)	15	4	2049	1436.4	437.1	1566.4	484	192.8	1436.4	0	1249.4	0	219.7	83	162.6	162.6	100	0	0	0	0	120	0	0	0	10	0	0	17.749	99	30	5.325	1.4	19	8	2049	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(34)	15	4	2050	1673.7	332.2	1562.6	487	20	1673.7	0	1362.2	0	201.2	96	99.3	99.3	100	0	0	0	0	130	0	0	0	14	0	0	18.786	99	30	5.636	1.88	31	8	2050	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(35)	15	4	2051	1578.8	418.7	1561.8	489	149.8	1578.8	0	1372.4	0	244.1	85	120.2	120.2	100	0	0	0	0	120	0	0	0	10	0	0	18.131	99	30	5.439	1.5	19	8	2051	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(36)	15	4	2052	1818.8	424.7	1564.5	492	165.7	1818.8	0	1605.5	0	243.5	88	137.2	137.2	100	0	0	0	0	121	0	0	0	11	0	0	17.979	99	30	5.394	1.43	21	8	2052	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(37)	15	4	2053	1619.5	395.8	1559.7	494	95.6	1619.5	0	1388.7	0	216.5	81	114.5	114.5	100	0	0	0	0	127	0	0	0	13	0	0	18.522	99	30	5.557	1.69	27	8	2053	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(38)	15	4	2054	1979.1	384.1	1557.9	496	119.3	1979.1	0	1754.1	0	217.8	86	117.9	117.9	100	0	0	0	0	124	0	0	0	12	0	0	18.397	99	30	5.519	1.65	24	8	2054	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(39)	15	4	2055	1263.2	414	1559.1	498	81.9	1263.2	0	982.1	0	208.7	82	143.6	143.6	100	0	0	0	0	121	0	0	0	10	0	0	18.214	99	30	5.464	1.55	21	8	2055	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(40)	15	4	2056	1231.1	409	1558.7	501	75	1231.1	0	967.4	0	209.5	81	127.4	127.4	100	0	0	0	0	129	0	0	0	14	0	0	18.636	99	30	5.591	1.66	28	8	2056	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(41)	15	4	2057	1422	416.6	1561.2	503	125	1422	0	1234.9	0	196.9	70	114.5	114.5	100	0	0	0	0	124	0	0	0	13	0	0	18.414	99	30	5.524	1.78	23	8	2057	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(42)	15	4	2058	1526.8	356.9	1563.6	505	51.3	1526.8	0	1268.6	0	205.5	85	94.8	94.8	100	0	0	0	0	130	0	0	0	13	0	0	18.843	99	30	5.653	1.89	1	9	2058	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(43)	15	4	2059	1763.6	382	1564.5	507	45	1763.6	0	1483.5	0	225.9	89	104	104	100	0	0	0	0	134	0	0	0	17	0	0	18.777	99	30	5.633	1.71	3	9	2059	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(44)	15	4	2060	2042.7	341.2	1563.5	509	68.9	2042.7	0	1817.7	0	185.2	82	103	103	100	0	0	0	0	124	0	0	0	11	0	0	18.507	99	30	5.552	1.93	24	8	2060	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(45)	15	4	2061	1346.8	410.9	1558.5	511	146.5	1346.8	0	1105.6	0	226.9	85	132.3	132.3	100	0	0	0	0	124	0	0	0	12	0	0	18.239	99	30	5.472	1.53	24	8	2061	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(46)	15	4	2062	1573.7	376.9	1566.8	513	101.7	1573.7	0	1363.1	0	208.2	79	100.6	100.6	100	0	0	0	0	125	0	0	0	12	0	0	18.569	99	30	5.571	1.82	25	8	2062	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(47)	15	4	2063	1644.9	401	1563.7	514	132.9	1644.9	0	1413.7	0	212.3	79	119	119	100	0	0	0	0	120	0	0	0	9	0	0	18.406	99	30	5.522	1.67	19	8	2063	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(48)	15	4	2064	1770.6	390	1567.6	516	56	1770.6	0	1505.1	0	217.7	83	104.9	104.9	100	0	0	0	0	127	0	0	0	12	0	0	18.727	99	30	5.618	1.76	29	8	2064	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(49)	15	4	2065	1606.3	433.4	1558.7	518	196.7	1606.3	0	1397.5	0	214.1	82	169.9	169.9	100	0	0	0	0	115	0	0	0	8	1	0	17.59	99	30	5.277	1.38	14	8	2065	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(50)	15	4	2066	1678.4	348.8	1568.4	519	68	1678.4	0	1444.4	0	208.7	92	97.6	97.6	100	0	0	0	0	128	0	0	0	13	0	0	18.611	99	30	5.583	1.83	27	8	2066	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(51)	15	4	2067	2048.5	367.1	1566.1	520	104.5	2048.5	0	1837.4	0	186.6	82	123.3	123.3	100	0	0	0	0	126	0	0	0	12	0	0	18.618	99	30	5.585	1.81	26	8	2067	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(52)	15	4	2068	1129.4	429.8	1557.7	522	156.3	1129.4	0	934.6	0	235.4	84	121	121	100	0	0	0	0	122	0	0	0	11	0	0	18.344	99	30	5.503	1.56	21	8	2068	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(53)	15	4	2069	1543.3	370	1559.7	523	95.9	1543.3	0	1304	0	206.5	86	106	106	100	0	0	0	0	127	0	0	0	13	0	0	18.739	99	30	5.622	1.8	29	8	2069	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(54)	15	4	2070	1952.2	375.2	1567.2	524	30.9	1952.2	0	1651.4	0	226.2	94	104.1	104.1	100	0	0	0	0	127	0	0	0	13	0	0	18.736	99	30	5.621	1.71	27	8	2070	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(55)	15	4	2071	1201.5	384.2	1565.5	525	61.4	1201.5	0	954.3	0	186.9	74	113.5	113.5	100	0	0	0	0	123	0	0	0	10	0	0	18.515	99	30	5.554	1.86	21	8	2071	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(56)	15	4	2072	1513.4	364.1	1563.2	527	43.5	1513.4	0	1222.5	0	200.2	85	114.6	114.6	100	0	0	0	0	122	0	0	0	10	0	0	18.346	99	30	5.504	1.75	20	8	2072	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(57)	15	4	2073	1396.4	394	1567.6	527	111.2	1396.4	0	1165.8	0	205.7	78	117.3	117.3	100	0	0	0	0	117	0	0	0	8	0	0	18.14	99	30	5.442	1.7	18	8	2073	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(58)	15	4	2074	1740.9	316.1	1568.3	528	16.7	1740.9	0	1483.1	0	188.9	94	85.4	85.4	100	0	0	0	0	133	0	0	0	15	0	0	19.019	99	30	5.706	2.1	2	9	2074	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(59)	15	4	2075	1560.1	356.3	1564.6	529	22.9	1560.1	0	1289.1	0	178.5	83	114.8	114.8	100	0	0	0	0	122	0	0	0	10	0	0	18.448	99	30	5.534	1.9	21	8	2075	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(60)	15	4	2076	1317.8	363.3	1563.4	530	110.3	1317.8	0	1111.1	0	212.1	85	95.2	95.2	100	0	0	0	0	125	0	0	0	11	0	0	18.775	99	30	5.633	1.84	24	8	2076	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(61)	15	4	2077	1992.7	323	1564.3	530	19.1	1992.7	0	1700.6	0	187.9	94	94.2	94.2	100	0	0	0	0	126	0	0	0	12	0	0	18.829	99	30	5.649	2.02	25	8	2077	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(62)	15	4	2078	1793.2	366.2	1566.8	531	79.8	1793.2	0	1560.5	0	194	80	108.5	108.5	100	0	0	0	0	120	0	0	0	9	0	0	18.51	99	30	5.553	1.84	19	8	2078	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(63)	15	4	2079	1503.6	384.6	1564.8	531	118.6	1503.6	0	1272.2	0	226.4	89	120.4	120.4	100	0	0	0	0	119	0	0	0	9	0	0	18.196	99	30	5.459	1.59	19	8	2079	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(64)	15	4	2080	1758.6	387.2	1560.6	531	109.1	1758.6	0	1541.7	0	206.4	83	123.1	123.1	100	0	0	0	0	118	0	0	0	9	0	0	18.022	99	30	5.407	1.66	18	8	2080	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(65)	15	4	2081	1574.4	377	1565.2	531	102.6	1574.4	0	1316.6	0	208.7	82	103.1	103.1	100	0	0	0	0	121	0	0	0	10	0	0	18.626	99	30	5.588	1.8	20	8	2081	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(66)	15	4	2082	1772.3	381.1	1564.6	531	110.4	1772.3	0	1567.7	0	202.2	86	114.3	114.3	100	0	0	0	0	126	0	0	0	12	0	0	18.602	99	30	5.581	1.77	26	8	2082	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(67)	15	4	2083	1011.8	445.3	1558.4	532	198.1	1011.8	0	827.5	0	230.3	81	149	149	100	0	0	0	0	113	0	0	0	7	0	0	17.553	99	30	5.266	1.39	11	8	2083	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(68)	15	4	2084	1565.3	382.6	1558.3	532	106.3	1565.3	0	1319.8	0	205.5	84	118.6	118.6	100	0	0	0	0	118	0	0	0	9	0	0	18.485	99	30	5.546	1.71	18	8	2084	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(69)	15	4	2085	1753.2	347.3	1565.8	532	50.6	1753.2	0	1487	0	184.1	87	120.2	120.2	100	0	0	0	0	117	0	0	0	8	0	0	18.232	99	30	5.47	1.81	15	8	2085	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
1206_RCP45_net_15April_loamPRMseason.OUT	Tot(70)	15	4	2086	1384.3	364.5	1564.8	532	114	1384.3	0	1167.8	0	201.6	87	114.5	114.5	100	0	0	0	0	119	0	0	0	9	0	0	18.436	99	30	5.531	1.75	17	8	2086	1206_RCP45_net_15April_loam.PRM	1206(rcp45)	1206	rcp45	MaizeNEPAL	MaizeInetNEPAL	Loam
